ticket_id,timestamp,date,week,month,vertical,contact_reason,channel,market,resolution,handle_time_min,csat_score,first_contact_resolution,repeat_contact
CRM-001929,2025-05-12 06:05:04,2025-05-12,20,2025-05,Ride,Cancellation fee dispute,Phone,UAE,Resolved - Explanation,12.3,2,1,0
CRM-001570,2025-05-12 06:54:03,2025-05-12,20,2025-05,Ride,Cancellation fee dispute,Social Media,Pakistan,Resolved - Coupon,6.6,5,1,0
CRM-004809,2025-05-12 07:00:31,2025-05-12,20,2025-05,Quik,Substituted item not accepted,In-App Chat,UAE,Resolved - Refund,5.7,2,1,0
CRM-001315,2025-05-12 09:33:59,2025-05-12,20,2025-05,Ride,Route deviation,In-App Chat,Jordan,Escalated,14.9,5,0,1
CRM-003380,2025-05-12 09:51:20,2025-05-12,20,2025-05,Ride,Safety concern,Email,Pakistan,Resolved - Refund,9.5,1,1,0
CRM-001393,2025-05-12 10:02:26,2025-05-12,20,2025-05,Quik,Expired product delivered,Phone,KSA,Resolved - Explanation,4.3,3,1,0
CRM-002693,2025-05-12 10:24:43,2025-05-12,20,2025-05,Food,Overcharged,Email,Egypt,Resolved - Explanation,13.4,5,1,0
CRM-003534,2025-05-12 11:00:15,2025-05-12,20,2025-05,Food,Order never arrived,In-App Chat,KSA,Escalated,9.3,5,0,0
CRM-001006,2025-05-12 12:56:56,2025-05-12,20,2025-05,Quik,Substituted item not accepted,Phone,KSA,Resolved - Refund,4.8,4,1,0
CRM-002175,2025-05-12 13:34:23,2025-05-12,20,2025-05,Food,Overcharged,Social Media,Egypt,Resolved - Explanation,6.9,3,1,0
CRM-004802,2025-05-12 13:38:37,2025-05-12,20,2025-05,Pay,Cashback not credited,Email,Jordan,Resolved - Refund,13.3,5,1,0
CRM-003503,2025-05-12 17:16:11,2025-05-12,20,2025-05,Pay,Cashback not credited,In-App Chat,Jordan,Resolved - Coupon,4.7,5,1,0
CRM-004930,2025-05-12 17:56:44,2025-05-12,20,2025-05,Ride,App crash during ride,Email,KSA,Resolved - Refund,26.0,3,1,0
CRM-001625,2025-05-12 17:59:10,2025-05-12,20,2025-05,Food,Wrong items delivered,In-App Chat,Pakistan,Resolved - Refund,4.2,2,1,0
CRM-000066,2025-05-12 18:13:17,2025-05-12,20,2025-05,Quik,Substituted item not accepted,Phone,KSA,Resolved - Refund,7.2,5,1,0
CRM-001915,2025-05-12 19:42:30,2025-05-12,20,2025-05,Quik,Late delivery,Phone,UAE,Resolved - Refund,12.6,3,1,0
CRM-001184,2025-05-12 19:53:23,2025-05-12,20,2025-05,Quik,Damaged packaging,Phone,UAE,Auto-resolved,0.2,3,1,0
CRM-002485,2025-05-12 20:09:51,2025-05-12,20,2025-05,Food,Overcharged,Email,Pakistan,Pending - Follow-up,21.4,2,0,0
CRM-004411,2025-05-12 20:20:54,2025-05-12,20,2025-05,Food,Overcharged,Phone,KSA,Auto-resolved,1.4,3,1,0
CRM-001340,2025-05-12 21:55:49,2025-05-12,20,2025-05,Food,Restaurant closed,In-App Chat,Jordan,Resolved - Coupon,6.8,5,1,0
CRM-002292,2025-05-13 05:10:39,2025-05-13,20,2025-05,Food,Late delivery,In-App Chat,UAE,Escalated,9.6,4,0,0
CRM-000203,2025-05-13 07:26:58,2025-05-13,20,2025-05,Food,Missing items,In-App Chat,KSA,Resolved - Coupon,4.8,3,1,1
CRM-003064,2025-05-13 07:34:21,2025-05-13,20,2025-05,Food,Cold food,In-App Chat,Pakistan,Resolved - Coupon,6.0,5,1,0
CRM-003561,2025-05-13 07:43:05,2025-05-13,20,2025-05,Quik,Expired product delivered,Social Media,Jordan,Auto-resolved,0.3,3,1,0
CRM-001016,2025-05-13 08:59:33,2025-05-13,20,2025-05,Ride,Promo code not applied,Email,UAE,Escalated,39.1,4,0,0
CRM-004548,2025-05-13 09:13:31,2025-05-13,20,2025-05,Food,Refund not processed,Social Media,Pakistan,Resolved - Explanation,16.1,3,1,0
CRM-001319,2025-05-13 09:22:20,2025-05-13,20,2025-05,Quik,Expired product delivered,Email,UAE,Resolved - Explanation,11.6,4,1,0
CRM-003756,2025-05-13 09:45:21,2025-05-13,20,2025-05,Food,Overcharged,Email,KSA,Pending - Follow-up,20.2,5,0,0
CRM-002149,2025-05-13 11:02:08,2025-05-13,20,2025-05,Food,Overcharged,In-App Chat,Egypt,Escalated,12.2,5,0,0
CRM-000865,2025-05-13 11:22:04,2025-05-13,20,2025-05,Ride,Wrong fare charged,Phone,UAE,Resolved - Refund,11.1,3,1,0
CRM-002603,2025-05-13 11:29:33,2025-05-13,20,2025-05,Ride,Wrong fare charged,Phone,Egypt,Resolved - Coupon,5.5,3,1,0
CRM-004191,2025-05-13 11:40:12,2025-05-13,20,2025-05,Ride,Safety concern,Email,KSA,Auto-resolved,0.6,3,1,1
CRM-004217,2025-05-13 11:43:49,2025-05-13,20,2025-05,Food,Missing items,Phone,Pakistan,Resolved - Refund,6.6,4,1,0
CRM-002575,2025-05-13 11:58:41,2025-05-13,20,2025-05,Ride,Driver no-show,In-App Chat,Jordan,Escalated,8.2,5,0,0
CRM-003201,2025-05-13 11:59:22,2025-05-13,20,2025-05,Pay,Transfer failed,In-App Chat,UAE,Resolved - Explanation,4.4,5,1,0
CRM-004343,2025-05-13 13:05:13,2025-05-13,20,2025-05,Ride,Wrong fare charged,In-App Chat,UAE,Resolved - Refund,5.5,5,1,0
CRM-000633,2025-05-13 14:01:47,2025-05-13,20,2025-05,Quik,Wrong address delivery,In-App Chat,UAE,Resolved - Explanation,2.4,3,1,1
CRM-001261,2025-05-13 14:05:21,2025-05-13,20,2025-05,Ride,Safety concern,Email,UAE,Auto-resolved,1.3,4,1,1
CRM-003553,2025-05-13 16:00:49,2025-05-13,20,2025-05,Ride,Promo code not applied,Social Media,Pakistan,Resolved - Refund,14.9,1,1,0
CRM-001630,2025-05-13 16:42:54,2025-05-13,20,2025-05,Quik,Order cancelled by store,Phone,UAE,Auto-resolved,1.1,4,1,0
CRM-000849,2025-05-13 16:55:03,2025-05-13,20,2025-05,Food,Order never arrived,In-App Chat,UAE,Resolved - Refund,5.3,5,1,0
CRM-000424,2025-05-13 16:57:09,2025-05-13,20,2025-05,Quik,Substituted item not accepted,In-App Chat,KSA,Escalated,6.2,3,0,0
CRM-003857,2025-05-13 19:17:54,2025-05-13,20,2025-05,Quik,Expired product delivered,In-App Chat,KSA,Resolved - Explanation,5.9,3,1,0
CRM-002587,2025-05-13 19:44:04,2025-05-13,20,2025-05,Ride,Lost item,Email,Egypt,Escalated,42.2,5,0,0
CRM-002116,2025-05-13 19:55:45,2025-05-13,20,2025-05,Quik,Damaged packaging,Phone,Pakistan,Escalated,7.3,3,0,0
CRM-004703,2025-05-13 20:16:09,2025-05-13,20,2025-05,Ride,Driver no-show,In-App Chat,Jordan,Resolved - Refund,4.8,4,1,0
CRM-001241,2025-05-13 21:15:31,2025-05-13,20,2025-05,Quik,Late delivery,Phone,Jordan,Auto-resolved,0.6,3,1,0
CRM-004272,2025-05-13 21:28:37,2025-05-13,20,2025-05,Ride,Safety concern,Phone,Egypt,Resolved - Coupon,8.8,5,1,1
CRM-002918,2025-05-14 01:23:55,2025-05-14,20,2025-05,Ride,Safety concern,In-App Chat,Pakistan,Resolved - Refund,3.4,2,1,0
CRM-000111,2025-05-14 06:06:35,2025-05-14,20,2025-05,Food,Restaurant closed,In-App Chat,UAE,Resolved - Explanation,5.3,5,1,0
CRM-004591,2025-05-14 08:53:37,2025-05-14,20,2025-05,Ride,Lost item,In-App Chat,Pakistan,Escalated,14.8,4,0,1
CRM-002867,2025-05-14 09:22:25,2025-05-14,20,2025-05,Ride,Wrong fare charged,Social Media,Egypt,Resolved - Refund,12.0,4,1,1
CRM-003486,2025-05-14 09:47:22,2025-05-14,20,2025-05,Ride,Lost item,Email,UAE,Resolved - Refund,24.4,4,1,0
CRM-004415,2025-05-14 09:58:29,2025-05-14,20,2025-05,Ride,App crash during ride,Social Media,Pakistan,Resolved - Refund,14.8,3,1,0
CRM-000050,2025-05-14 09:59:05,2025-05-14,20,2025-05,Pay,Wallet balance mismatch,Phone,Egypt,Resolved - Explanation,11.1,4,1,0
CRM-004792,2025-05-14 10:14:49,2025-05-14,20,2025-05,Pay,Failed top-up,Email,UAE,Resolved - Refund,19.2,5,1,0
CRM-002197,2025-05-14 10:51:36,2025-05-14,20,2025-05,Food,Restaurant closed,Email,Pakistan,Resolved - Coupon,14.5,4,1,0
CRM-003487,2025-05-14 11:32:29,2025-05-14,20,2025-05,Food,Cold food,Phone,Jordan,Resolved - Refund,7.8,5,1,0
CRM-000351,2025-05-14 12:23:39,2025-05-14,20,2025-05,Ride,Safety concern,Phone,KSA,Resolved - Refund,9.7,3,1,0
CRM-002786,2025-05-14 12:47:28,2025-05-14,20,2025-05,Quik,Damaged packaging,Email,Pakistan,Resolved - Explanation,19.0,5,1,0
CRM-003621,2025-05-14 12:57:13,2025-05-14,20,2025-05,Ride,Driver no-show,Email,Pakistan,Resolved - Explanation,21.0,4,1,0
CRM-004743,2025-05-14 13:05:34,2025-05-14,20,2025-05,Quik,Late delivery,In-App Chat,Pakistan,Pending - Follow-up,2.6,4,0,0
CRM-002100,2025-05-14 13:15:47,2025-05-14,20,2025-05,Ride,App crash during ride,In-App Chat,Jordan,Resolved - Coupon,5.6,2,1,0
CRM-002023,2025-05-14 15:06:59,2025-05-14,20,2025-05,Food,Wrong items delivered,In-App Chat,Pakistan,Resolved - Explanation,4.1,1,1,1
CRM-003469,2025-05-14 15:53:50,2025-05-14,20,2025-05,Pay,Wallet balance mismatch,In-App Chat,UAE,Pending - Follow-up,6.0,4,0,0
CRM-000444,2025-05-14 16:19:01,2025-05-14,20,2025-05,Ride,Lost item,Social Media,Pakistan,Resolved - Refund,11.6,1,1,0
CRM-001349,2025-05-14 17:42:29,2025-05-14,20,2025-05,Ride,Lost item,Phone,UAE,Resolved - Explanation,8.7,5,1,0
CRM-004237,2025-05-14 17:59:35,2025-05-14,20,2025-05,Ride,Lost item,Social Media,UAE,Resolved - Refund,10.0,4,1,0
CRM-002907,2025-05-14 18:43:58,2025-05-14,20,2025-05,Pay,Bill payment error,Social Media,UAE,Escalated,11.7,3,0,0
CRM-002372,2025-05-14 19:04:19,2025-05-14,20,2025-05,Ride,Safety concern,Email,Pakistan,Resolved - Coupon,18.8,4,1,0
CRM-001296,2025-05-14 19:36:39,2025-05-14,20,2025-05,Ride,Cancellation fee dispute,Phone,Pakistan,Resolved - Refund,8.9,3,1,0
CRM-003448,2025-05-14 20:03:55,2025-05-14,20,2025-05,Quik,Order cancelled by store,Email,KSA,Resolved - Explanation,20.5,5,1,0
CRM-003670,2025-05-15 06:54:34,2025-05-15,20,2025-05,Quik,Wrong address delivery,In-App Chat,Pakistan,Resolved - Refund,6.8,5,1,1
CRM-001852,2025-05-15 07:15:12,2025-05-15,20,2025-05,Food,Late delivery,In-App Chat,Pakistan,Resolved - Coupon,5.2,4,1,0
CRM-003258,2025-05-15 07:16:10,2025-05-15,20,2025-05,Food,Wrong items delivered,In-App Chat,Pakistan,Resolved - Refund,7.1,3,1,0
CRM-001486,2025-05-15 07:27:13,2025-05-15,20,2025-05,Quik,Damaged packaging,Phone,KSA,Auto-resolved,0.6,2,1,1
CRM-002410,2025-05-15 07:43:53,2025-05-15,20,2025-05,Food,Missing items,Social Media,Pakistan,Pending - Follow-up,8.5,5,0,0
CRM-000734,2025-05-15 07:58:43,2025-05-15,20,2025-05,Pay,Unauthorized transaction,In-App Chat,Jordan,Pending - Follow-up,4.4,3,0,0
CRM-001706,2025-05-15 08:07:01,2025-05-15,20,2025-05,Food,Restaurant closed,Social Media,Pakistan,Auto-resolved,1.4,3,1,0
CRM-002607,2025-05-15 08:34:31,2025-05-15,20,2025-05,Ride,Promo code not applied,In-App Chat,Egypt,Resolved - Explanation,4.2,3,1,1
CRM-001731,2025-05-15 08:41:09,2025-05-15,20,2025-05,Ride,Route deviation,Phone,Jordan,Resolved - Refund,10.3,3,1,0
CRM-000160,2025-05-15 08:47:21,2025-05-15,20,2025-05,Food,Cold food,Email,KSA,Resolved - Refund,11.9,4,1,0
CRM-004676,2025-05-15 09:28:43,2025-05-15,20,2025-05,Quik,Order cancelled by store,Email,Jordan,Escalated,31.6,4,0,1
CRM-004961,2025-05-15 09:37:21,2025-05-15,20,2025-05,Food,Order never arrived,Phone,Pakistan,Auto-resolved,0.3,5,1,1
CRM-004294,2025-05-15 09:46:59,2025-05-15,20,2025-05,Pay,Unauthorized transaction,Email,UAE,Escalated,51.9,5,0,0
CRM-004713,2025-05-15 10:07:14,2025-05-15,20,2025-05,Quik,Damaged packaging,Phone,KSA,Resolved - Explanation,5.6,5,1,0
CRM-001059,2025-05-15 11:01:51,2025-05-15,20,2025-05,Ride,Driver no-show,Social Media,UAE,Resolved - Refund,17.6,4,1,1
CRM-003690,2025-05-15 11:16:21,2025-05-15,20,2025-05,Ride,App crash during ride,In-App Chat,Egypt,Resolved - Refund,2.6,3,1,0
CRM-003002,2025-05-15 11:26:05,2025-05-15,20,2025-05,Ride,Promo code not applied,In-App Chat,Pakistan,Resolved - Coupon,4.0,4,1,0
CRM-000443,2025-05-15 12:45:55,2025-05-15,20,2025-05,Food,Restaurant closed,In-App Chat,Jordan,Pending - Follow-up,5.6,2,0,0
CRM-003792,2025-05-15 12:55:21,2025-05-15,20,2025-05,Quik,Substituted item not accepted,Email,Pakistan,Resolved - Refund,21.8,2,1,0
CRM-003402,2025-05-15 13:01:27,2025-05-15,20,2025-05,Ride,Route deviation,Phone,UAE,Resolved - Refund,5.6,4,1,0
CRM-003346,2025-05-15 13:16:31,2025-05-15,20,2025-05,Food,Overcharged,Email,UAE,Auto-resolved,0.8,4,1,0
CRM-003140,2025-05-15 13:37:52,2025-05-15,20,2025-05,Pay,Unauthorized transaction,In-App Chat,Egypt,Resolved - Explanation,7.2,3,1,0
CRM-001896,2025-05-15 14:19:23,2025-05-15,20,2025-05,Ride,Driver no-show,Email,Pakistan,Resolved - Refund,19.5,3,1,0
CRM-003669,2025-05-15 14:25:55,2025-05-15,20,2025-05,Quik,Damaged packaging,In-App Chat,Pakistan,Auto-resolved,0.6,3,1,0
CRM-001797,2025-05-15 14:41:41,2025-05-15,20,2025-05,Food,Order never arrived,Phone,UAE,Auto-resolved,0.8,4,1,0
CRM-002506,2025-05-15 14:44:09,2025-05-15,20,2025-05,Food,Cold food,In-App Chat,KSA,Escalated,6.9,5,0,0
CRM-000987,2025-05-15 14:47:34,2025-05-15,20,2025-05,Pay,Cashback not credited,In-App Chat,Pakistan,Resolved - Refund,4.0,2,1,0
CRM-004045,2025-05-15 15:06:33,2025-05-15,20,2025-05,Pay,Wallet balance mismatch,In-App Chat,Egypt,Escalated,17.0,5,0,0
CRM-004672,2025-05-15 16:09:25,2025-05-15,20,2025-05,Pay,Unauthorized transaction,In-App Chat,KSA,Pending - Follow-up,4.3,3,0,0
CRM-001158,2025-05-15 16:30:30,2025-05-15,20,2025-05,Quik,Damaged packaging,Phone,KSA,Resolved - Explanation,6.2,4,1,0
CRM-004462,2025-05-15 16:45:53,2025-05-15,20,2025-05,Ride,App crash during ride,In-App Chat,Egypt,Auto-resolved,0.6,4,1,1
CRM-001271,2025-05-15 17:16:40,2025-05-15,20,2025-05,Ride,Wrong fare charged,In-App Chat,Jordan,Escalated,9.3,5,0,0
CRM-001585,2025-05-15 18:07:38,2025-05-15,20,2025-05,Food,Restaurant closed,Phone,Jordan,Resolved - Coupon,6.6,5,1,0
CRM-001262,2025-05-15 18:44:40,2025-05-15,20,2025-05,Food,Overcharged,In-App Chat,KSA,Resolved - Refund,4.8,5,1,0
CRM-001034,2025-05-15 18:46:21,2025-05-15,20,2025-05,Ride,Promo code not applied,In-App Chat,KSA,Resolved - Explanation,5.3,3,1,0
CRM-003698,2025-05-15 19:47:02,2025-05-15,20,2025-05,Quik,Damaged packaging,In-App Chat,UAE,Resolved - Coupon,3.2,2,1,0
CRM-002617,2025-05-15 19:48:22,2025-05-15,20,2025-05,Ride,App crash during ride,Phone,KSA,Escalated,15.2,3,0,0
CRM-002201,2025-05-15 20:32:21,2025-05-15,20,2025-05,Pay,Cashback not credited,Phone,UAE,Resolved - Explanation,5.5,3,1,1
CRM-002856,2025-05-15 21:42:44,2025-05-15,20,2025-05,Pay,Unauthorized transaction,In-App Chat,Pakistan,Auto-resolved,0.7,5,1,0
CRM-004878,2025-05-15 21:45:19,2025-05-15,20,2025-05,Food,Late delivery,In-App Chat,Egypt,Resolved - Refund,4.8,2,1,0
CRM-002207,2025-05-16 06:07:25,2025-05-16,20,2025-05,Food,Missing items,Social Media,UAE,Resolved - Coupon,8.5,4,1,0
CRM-004148,2025-05-16 08:09:15,2025-05-16,20,2025-05,Ride,Wrong fare charged,Social Media,UAE,Resolved - Explanation,12.5,5,1,0
CRM-000890,2025-05-16 09:49:23,2025-05-16,20,2025-05,Quik,Damaged packaging,Phone,KSA,Resolved - Refund,11.2,3,1,0
CRM-004146,2025-05-16 09:55:48,2025-05-16,20,2025-05,Quik,Late delivery,In-App Chat,Pakistan,Resolved - Refund,5.3,3,1,0
CRM-004582,2025-05-16 10:39:09,2025-05-16,20,2025-05,Ride,Wrong fare charged,Email,Pakistan,Resolved - Coupon,27.0,2,1,0
CRM-004515,2025-05-16 10:48:06,2025-05-16,20,2025-05,Food,Overcharged,Email,UAE,Auto-resolved,0.4,5,1,1
CRM-003435,2025-05-16 10:58:16,2025-05-16,20,2025-05,Quik,Expired product delivered,In-App Chat,Egypt,Resolved - Explanation,3.0,2,1,0
CRM-001277,2025-05-16 11:08:29,2025-05-16,20,2025-05,Food,Order never arrived,Email,Pakistan,Resolved - Coupon,18.0,3,1,0
CRM-001339,2025-05-16 11:15:54,2025-05-16,20,2025-05,Pay,Failed top-up,Phone,KSA,Resolved - Coupon,11.2,5,1,1
CRM-001632,2025-05-16 11:33:06,2025-05-16,20,2025-05,Ride,Lost item,Social Media,Jordan,Escalated,21.6,5,0,0
CRM-002614,2025-05-16 11:37:09,2025-05-16,20,2025-05,Food,Wrong items delivered,Email,KSA,Pending - Follow-up,26.9,5,0,0
CRM-004886,2025-05-16 11:57:01,2025-05-16,20,2025-05,Food,Refund not processed,In-App Chat,Egypt,Resolved - Refund,3.1,3,1,0
CRM-001880,2025-05-16 12:02:56,2025-05-16,20,2025-05,Food,Late delivery,In-App Chat,Jordan,Escalated,16.5,4,0,0
CRM-003175,2025-05-16 12:37:13,2025-05-16,20,2025-05,Ride,Driver no-show,Phone,Pakistan,Escalated,18.6,5,0,0
CRM-002281,2025-05-16 12:41:47,2025-05-16,20,2025-05,Food,Cold food,Phone,Pakistan,Auto-resolved,1.3,4,1,0
CRM-004070,2025-05-16 12:46:58,2025-05-16,20,2025-05,Ride,App crash during ride,Email,UAE,Resolved - Coupon,11.9,2,1,0
CRM-004243,2025-05-16 14:35:06,2025-05-16,20,2025-05,Quik,Order cancelled by store,Phone,KSA,Pending - Follow-up,8.4,3,0,0
CRM-000434,2025-05-16 14:39:22,2025-05-16,20,2025-05,Pay,Transfer failed,Email,Pakistan,Resolved - Coupon,16.7,5,1,0
CRM-001366,2025-05-16 14:42:11,2025-05-16,20,2025-05,Quik,Expired product delivered,In-App Chat,Pakistan,Resolved - Refund,5.1,4,1,0
CRM-003238,2025-05-16 15:33:04,2025-05-16,20,2025-05,Ride,Wrong fare charged,In-App Chat,KSA,Resolved - Coupon,6.8,1,1,0
CRM-002664,2025-05-16 17:17:53,2025-05-16,20,2025-05,Ride,Promo code not applied,In-App Chat,KSA,Escalated,16.0,4,0,0
CRM-002667,2025-05-16 17:54:53,2025-05-16,20,2025-05,Quik,Wrong address delivery,Email,KSA,Resolved - Refund,10.0,4,1,0
CRM-002942,2025-05-16 17:56:41,2025-05-16,20,2025-05,Food,Cold food,Email,UAE,Resolved - Refund,13.8,3,1,0
CRM-002273,2025-05-16 18:33:50,2025-05-16,20,2025-05,Pay,Bill payment error,In-App Chat,KSA,Resolved - Explanation,2.9,5,1,0
CRM-002021,2025-05-16 18:47:02,2025-05-16,20,2025-05,Quik,Wrong address delivery,Phone,KSA,Auto-resolved,1.4,4,1,0
CRM-003499,2025-05-16 19:00:29,2025-05-16,20,2025-05,Food,Order never arrived,Phone,Egypt,Escalated,16.9,1,0,1
CRM-002712,2025-05-16 19:41:57,2025-05-16,20,2025-05,Quik,Wrong address delivery,Social Media,KSA,Auto-resolved,0.1,4,1,0
CRM-000522,2025-05-16 19:43:51,2025-05-16,20,2025-05,Food,Wrong items delivered,Phone,Pakistan,Resolved - Refund,10.5,4,1,0
CRM-003642,2025-05-16 20:30:12,2025-05-16,20,2025-05,Pay,Cashback not credited,Email,Egypt,Pending - Follow-up,25.4,2,0,0
CRM-000188,2025-05-16 20:36:42,2025-05-16,20,2025-05,Pay,Unauthorized transaction,In-App Chat,Jordan,Resolved - Explanation,2.6,2,1,0
CRM-000012,2025-05-16 21:05:46,2025-05-16,20,2025-05,Pay,Bill payment error,In-App Chat,UAE,Escalated,10.6,2,0,0
CRM-000618,2025-05-16 21:43:10,2025-05-16,20,2025-05,Food,Overcharged,In-App Chat,Egypt,Resolved - Refund,3.3,5,1,0
CRM-003214,2025-05-17 07:03:06,2025-05-17,20,2025-05,Pay,Failed top-up,In-App Chat,UAE,Resolved - Explanation,4.2,2,1,0
CRM-000284,2025-05-17 08:16:46,2025-05-17,20,2025-05,Food,Refund not processed,Social Media,Pakistan,Escalated,45.6,3,0,1
CRM-004336,2025-05-17 08:56:38,2025-05-17,20,2025-05,Ride,Cancellation fee dispute,Email,KSA,Resolved - Explanation,14.2,4,1,0
CRM-002360,2025-05-17 09:45:15,2025-05-17,20,2025-05,Quik,Late delivery,In-App Chat,Egypt,Resolved - Coupon,4.0,4,1,0
CRM-000153,2025-05-17 10:19:49,2025-05-17,20,2025-05,Food,Restaurant closed,Phone,Jordan,Escalated,15.7,5,0,0
CRM-003624,2025-05-17 10:43:30,2025-05-17,20,2025-05,Ride,Promo code not applied,In-App Chat,UAE,Auto-resolved,1.0,3,1,0
CRM-000878,2025-05-17 10:48:37,2025-05-17,20,2025-05,Ride,Lost item,In-App Chat,Pakistan,Pending - Follow-up,6.0,3,0,0
CRM-003039,2025-05-17 11:06:48,2025-05-17,20,2025-05,Ride,Cancellation fee dispute,In-App Chat,KSA,Resolved - Coupon,7.0,4,1,0
CRM-001753,2025-05-17 11:20:06,2025-05-17,20,2025-05,Pay,Wallet balance mismatch,Email,UAE,Resolved - Coupon,10.1,4,1,0
CRM-000704,2025-05-17 11:45:47,2025-05-17,20,2025-05,Food,Refund not processed,In-App Chat,Pakistan,Pending - Follow-up,6.1,4,0,0
CRM-001823,2025-05-17 12:04:49,2025-05-17,20,2025-05,Food,Cold food,Email,KSA,Auto-resolved,1.5,1,1,0
CRM-001223,2025-05-17 14:16:46,2025-05-17,20,2025-05,Food,Wrong items delivered,Phone,Pakistan,Resolved - Explanation,5.0,3,1,0
CRM-000056,2025-05-17 14:30:30,2025-05-17,20,2025-05,Ride,Driver no-show,Social Media,Pakistan,Resolved - Refund,16.4,4,1,0
CRM-002810,2025-05-17 15:03:34,2025-05-17,20,2025-05,Ride,Cancellation fee dispute,In-App Chat,KSA,Escalated,7.2,4,0,0
CRM-001907,2025-05-17 15:19:51,2025-05-17,20,2025-05,Food,Order never arrived,Phone,KSA,Resolved - Coupon,8.7,5,1,0
CRM-003780,2025-05-17 16:49:28,2025-05-17,20,2025-05,Ride,Safety concern,Phone,Pakistan,Escalated,12.4,4,0,0
CRM-002642,2025-05-17 17:02:44,2025-05-17,20,2025-05,Ride,Cancellation fee dispute,Social Media,Pakistan,Resolved - Coupon,9.0,4,1,0
CRM-002759,2025-05-17 17:16:25,2025-05-17,20,2025-05,Quik,Expired product delivered,In-App Chat,KSA,Pending - Follow-up,5.9,2,0,0
CRM-001963,2025-05-17 19:23:31,2025-05-17,20,2025-05,Food,Overcharged,In-App Chat,Egypt,Resolved - Refund,6.9,3,1,0
CRM-004514,2025-05-17 19:46:11,2025-05-17,20,2025-05,Food,Late delivery,Email,KSA,Resolved - Refund,16.2,4,1,0
CRM-001839,2025-05-17 20:03:25,2025-05-17,20,2025-05,Food,Cold food,In-App Chat,Jordan,Resolved - Refund,6.8,4,1,1
CRM-000755,2025-05-17 20:18:20,2025-05-17,20,2025-05,Ride,Cancellation fee dispute,Phone,Egypt,Pending - Follow-up,11.6,3,0,0
CRM-000918,2025-05-17 22:25:49,2025-05-17,20,2025-05,Food,Late delivery,In-App Chat,KSA,Resolved - Explanation,5.0,2,1,0
CRM-000156,2025-05-18 05:26:21,2025-05-18,20,2025-05,Ride,Lost item,In-App Chat,Pakistan,Resolved - Refund,5.6,4,1,0
CRM-002876,2025-05-18 06:17:57,2025-05-18,20,2025-05,Ride,Lost item,In-App Chat,UAE,Resolved - Explanation,6.5,5,1,0
CRM-001788,2025-05-18 07:47:58,2025-05-18,20,2025-05,Pay,Transfer failed,In-App Chat,UAE,Pending - Follow-up,6.1,5,0,0
CRM-000033,2025-05-18 07:57:19,2025-05-18,20,2025-05,Quik,Wrong address delivery,Email,UAE,Pending - Follow-up,25.6,4,0,0
CRM-004817,2025-05-18 08:09:49,2025-05-18,20,2025-05,Quik,Substituted item not accepted,In-App Chat,Pakistan,Resolved - Refund,6.1,4,1,0
CRM-001425,2025-05-18 09:18:41,2025-05-18,20,2025-05,Food,Refund not processed,Phone,Pakistan,Resolved - Refund,7.9,5,1,0
CRM-002731,2025-05-18 09:44:24,2025-05-18,20,2025-05,Ride,App crash during ride,Phone,Pakistan,Resolved - Refund,5.4,1,1,1
CRM-000793,2025-05-18 09:46:42,2025-05-18,20,2025-05,Quik,Expired product delivered,Social Media,KSA,Resolved - Coupon,15.9,4,1,0
CRM-001411,2025-05-18 10:23:38,2025-05-18,20,2025-05,Quik,Damaged packaging,Email,UAE,Resolved - Explanation,21.8,2,1,0
CRM-000872,2025-05-18 10:38:41,2025-05-18,20,2025-05,Food,Order never arrived,Email,UAE,Auto-resolved,0.2,4,1,0
CRM-001082,2025-05-18 11:01:27,2025-05-18,20,2025-05,Pay,Unauthorized transaction,In-App Chat,Pakistan,Auto-resolved,1.5,5,1,0
CRM-003322,2025-05-18 11:03:44,2025-05-18,20,2025-05,Food,Late delivery,In-App Chat,KSA,Resolved - Explanation,6.3,4,1,0
CRM-003347,2025-05-18 11:11:53,2025-05-18,20,2025-05,Food,Wrong items delivered,In-App Chat,UAE,Escalated,14.1,5,0,0
CRM-001487,2025-05-18 11:33:02,2025-05-18,20,2025-05,Food,Wrong items delivered,Email,Jordan,Resolved - Explanation,26.5,3,1,0
CRM-001793,2025-05-18 11:41:33,2025-05-18,20,2025-05,Ride,Promo code not applied,Phone,Egypt,Resolved - Explanation,9.6,4,1,0
CRM-002984,2025-05-18 11:46:21,2025-05-18,20,2025-05,Ride,Wrong fare charged,Phone,Jordan,Pending - Follow-up,6.7,4,0,0
CRM-003636,2025-05-18 12:02:00,2025-05-18,20,2025-05,Ride,Cancellation fee dispute,Email,UAE,Resolved - Refund,20.0,4,1,1
CRM-001148,2025-05-18 13:57:05,2025-05-18,20,2025-05,Quik,Late delivery,Phone,Pakistan,Pending - Follow-up,8.3,1,0,1
CRM-003666,2025-05-18 14:18:02,2025-05-18,20,2025-05,Food,Cold food,In-App Chat,Pakistan,Resolved - Refund,2.9,4,1,0
CRM-000627,2025-05-18 15:24:11,2025-05-18,20,2025-05,Ride,Wrong fare charged,Phone,Jordan,Resolved - Explanation,5.2,5,1,0
CRM-000177,2025-05-18 16:13:30,2025-05-18,20,2025-05,Quik,Expired product delivered,In-App Chat,KSA,Resolved - Refund,2.7,5,1,0
